# t	k	Ex	Hy
157.500000	146	0.024545	0.024921
157.500000	147	0.030626	0.030909
157.500000	148	0.036586	0.036776
157.500000	149	0.042402	0.042497
157.500000	150	0.048050	0.048050
157.500000	151	0.053509	0.053414
157.500000	152	0.058756	0.058567
157.500000	153	0.063772	0.063489
157.500000	154	0.068536	0.068160
157.500000	155	0.073029	0.072563
157.500000	156	0.077235	0.076679
157.500000	157	0.081135	0.080492
157.500000	158	0.084715	0.083988
157.500000	159	0.087961	0.087152
157.500000	160	0.090860	0.089972
157.500000	161	0.093400	0.092438
157.500000	162	0.095572	0.094538
157.500000	163	0.097366	0.096265
157.500000	164	0.098776	0.097613
157.500000	165	0.099796	0.098575
157.500000	166	0.100423	0.099148
157.500000	167	0.100653	0.099330
157.500000	168	0.100486	0.099120
157.500000	169	0.099922	0.098518
157.500000	170	0.098964	0.097528
157.500000	171	0.097616	0.096153
157.500000	172	0.095882	0.094398
157.500000	173	0.093770	0.092271
157.500000	174	0.091287	0.089780
157.500000	175	0.088445	0.086935
157.500000	176	0.085253	0.083746
157.500000	177	0.081725	0.080227
157.500000	178	0.077874	0.076391
157.500000	179	0.073716	0.072254
157.500000	180	0.069268	0.067831
157.500000	181	0.064545	0.063141
157.500000	182	0.059568	0.058202
157.500000	183	0.054356	0.053033
157.500000	184	0.048930	0.047655
157.500000	185	0.043310	0.042088
157.500000	186	0.037519	0.036356
157.500000	187	0.031581	0.030480
157.500000	188	0.025517	0.024484
157.500000	189	0.019353	0.018391
157.500000	190	0.013113	0.012225
157.500000	191	0.006821	0.006012
157.500000	192	0.000502	-0.000226
157.500000	193	-0.005819	-0.006462
157.500000	194	-0.012117	-0.012673
157.500000	195	-0.018368	-0.018834
157.500000	196	-0.024545	-0.024921
157.500000	197	-0.030626	-0.030909
157.500000	198	-0.036586	-0.036776
157.500000	199	-0.042402	-0.042497
160.000000	0	-0.061170	-0.061170
160.000000	1	-0.066076	-0.065955
160.000000	2	-0.070721	-0.070480
160.000000	3	-0.075087	-0.074726
160.000000	4	-0.079156	-0.078678
160.000000	5	-0.082914	-0.082320
160.000000	6	-0.086344	-0.085636
160.000000	7	-0.089433	-0.088614
160.000000	8	-0.092169	-0.091243
160.000000	9	-0.094542	-0.093512
160.000000	10	-0.096541	-0.095411
160.000000	11	-0.098160	-0.096934
160.000000	12	-0.099391	-0.098075
160.000000	13	-0.100230	-0.098828
160.000000	14	-0.100673	-0.099192
160.000000	15	-0.100719	-0.099164
160.000000	16	-0.100367	-0.098744
160.000000	17	-0.099620	-0.097935
160.000000	18	-0.098479	-0.096739
160.000000	19	-0.096949	-0.095162
160.000000	20	-0.095037	-0.093209
160.000000	21	-0.092750	-0.090888
160.000000	22	-0.090097	-0.088209
160.000000	23	-0.087088	-0.085181
160.000000	24	-0.083736	-0.081817
160.000000	25	-0.080053	-0.078131
160.000000	26	-0.076054	-0.074135
160.000000	27	-0.071755	-0.069848
160.000000	28	-0.067173	-0.065285
160.000000	29	-0.062326	-0.060464
160.000000	30	-0.057232	-0.055404
160.000000	31	-0.051913	-0.050126
160.000000	32	-0.046389	-0.044650
160.000000	33	-0.040682	-0.038998
160.000000	34	-0.034815	-0.033191
160.000000	35	-0.028809	-0.027254
160.000000	36	-0.022691	-0.021210
160.000000	37	-0.016482	-0.015081
160.000000	38	-0.010209	-0.008893
160.000000	39	-0.003896	-0.002670
160.000000	40	0.002433	0.003563
160.000000	41	0.008753	0.009783
160.000000	42	0.015038	0.015964
160.000000	43	0.021263	0.022082
160.000000	44	0.027405	0.028112
160.000000	45	0.033438	0.034032
160.000000	46	0.039340	0.039818
160.000000	47	0.045086	0.045446
160.000000	48	0.050654	0.050895
160.000000	49	0.056022	0.056143
160.000000	50	0.061170	0.061170
160.000000	51	0.066076	0.065955
160.000000	52	0.070721	0.070480
160.000000	53	0.075087	0.074726
160.000000	54	0.079156	0.078678
160.000000	55	0.082914	0.082320
160.000000	56	0.086344	0.085636
160.000000	57	0.089433	0.088614
160.000000	58	0.092169	0.091243
160.000000	59	0.094542	0.093512
160.000000	60	0.096541	0.095411
160.000000	61	0.098160	0.096934
160.000000	62	0.099391	0.098075
160.000000	63	0.100230	0.098828
160.000000	64	0.100673	0.099192
160.000000	65	0.100719	0.099164
160.000000	66	0.100367	0.098744
160.000000	67	0.099620	0.097935
160.000000	68	0.098479	0.096739
160.000000	69	0.096949	0.095162
160.000000	70	0.095037	0.093209
160.000000	71	0.092750	0.090888
160.000000	72	0.090097	0.088209
160.000000	73	0.087088	0.085181
160.000000	74	0.083736	0.081817
160.000000	75	0.080053	0.078131
160.000000	76	0.076054	0.074135
160.000000	77	0.071755	0.069848
160.000000	78	0.067173	0.065285
160.000000	79	0.062326	0.060464
160.000000	80	0.057232	0.055404
160.000000	81	0.051913	0.050126
160.000000	82	0.046389	0.044650
160.000000	83	0.040682	0.038998
160.000000	84	0.034815	0.033191
160.000000	85	0.028809	0.027254
160.000000	86	0.022691	0.021210
160.000000	87	0.016482	0.015081
160.000000	88	0.010209	0.008893
160.000000	89	0.003896	0.002670
160.000000	90	-0.002433	-0.003563
160.000000	91	-0.008753	-0.009783
160.000000	92	-0.015038	-0.015964
160.000000	93	-0.021263	-0.022082
160.000000	94	-0.027405	-0.028112
160.000000	95	-0.033438	-0.034032
160.000000	96	-0.039340	-0.039818
160.000000	97	-0.045086	-0.045446
160.000000	98	-0.050654	-0.050895
160.000000	99	-0.056022	-0.056143
160.000000	100	-0.061170	-0.061170
160.000000	101	-0.066076	-0.065955
160.000000	102	-0.070721	-0.070480
160.000000	103	-0.075087	-0.074726
160.000000	104	-0.079156	-0.078678
160.000000	105	-0.082914	-0.082320
160.000000	106	-0.086344	-0.085636
160.000000	107	-0.089433	-0.088614
160.000000	108	-0.092169	-0.091243
160.000000	109	-0.094542	-0.093512
160.000000	110	-0.096541	-0.095411
160.000000	111	-0.098160	-0.096934
160.000000	112	-0.099391	-0.098075
160.000000	113	-0.100230	-0.098828
160.000000	114	-0.100673	-0.099192
160.000000	115	-0.100719	-0.099164
160.000000	116	-0.100367	-0.098744
160.000000	117	-0.099620	-0.097935
160.000000	118	-0.098479	-0.096739
160.000000	119	-0.096949	-0.095162
160.000000	120	-0.095037	-0.093209
160.000000	121	-0.092750	-0.090888
160.000000	122	-0.090097	-0.088209
160.000000	123	-0.087088	-0.085181
160.000000	124	-0.083736	-0.081817
160.000000	125	-0.080053	-0.078131
160.000000	126	-0.076054	-0.074135
160.000000	127	-0.071755	-0.069848
160.000000	128	-0.067173	-0.065285
160.000000	129	-0.062326	-0.060464
160.000000	130	-0.057232	-0.055404
160.000000	131	-0.051913	-0.050126
160.000000	132	-0.046389	-0.044650
160.000000	133	-0.040682	-0.038998
160.000000	134	-0.034815	-0.033191
160.000000	135	-0.028809	-0.027254
160.000000	136	-0.022691	-0.021210
160.000000	137	-0.016482	-0.015081
160.000000	138	-0.010209	-0.008893
160.000000	139	-0.003896	-0.002670
160.000000	140	0.002433	0.003563
160.000000	141	0.008753	0.009783
160.000000	142	0.015038	0.015964
160.000000	143	0.021263	0.022082
160.000000	144	0.027405	0.028112
160.000000	145	0.033438	0.034032
160.000000	146	0.039340	0.039818
160.000000	147	0.045086	0.045446
160.000000	148	0.050654	0.050895
160.000000	149	0.056022	0.056143
160.000000	150	0.061170	0.061170
160.000000	151	0.066076	0.065955
160.000000	152	0.070721	0.070480
160.000000	153	0.075087	0.074726
160.000000	154	0.079156	0.078678
160.000000	155	0.082914	0.082320
160.000000	156	0.086344	0.085636
160.000000	157	0.089433	0.088614
160.000000	158	0.092169	0.091243
160.000000	159	0.094542	0.093512
160.000000	160	0.096541	0.095411
160.000000	161	0.098160	0.096934
160.000000	162	0.099391	0.098075
160.000000	163	0.100230	0.098828
160.000000	164	0.100673	0.099192
160.000000	165	0.100719	0.099164
160.000000	166	0.100367	0.098744
160.000000	167	0.099620	0.097935
160.000000	168	0.098479	0.096739
160.000000	169	0.096949	0.095162
160.000000	170	0.095037	0.093209
160.000000	171	0.092750	0.090888
160.000000	172	0.090097	0.088209
160.000000	173	0.087088	0.085181
160.000000	174	0.083736	0.081817
160.000000	175	0.080053	0.078131
160.000000	176	0.076054	0.074135
160.000000	177	0.071755	0.069848
160.000000	178	0.067173	0.065285
160.000000	179	0.062326	0.060464
160.000000	180	0.057232	0.055404
160.000000	181	0.051913	0.050126
160.000000	182	0.046389	0.044650
160.000000	183	0.040682	0.038998
160.000000	184	0.034815	0.033191
160.000000	185	0.028809	0.027254
160.000000	186	0.022691	0.021210
160.000000	187	0.016482	0.015081
160.000000	188	0.010209	0.008893
160.000000	189	0.003896	0.002670
160.000000	190	-0.002433	-0.003563
160.000000	191	-0.008753	-0.009783
160.000000	192	-0.015038	-0.015964
160.000000	193	-0.021263	-0.022082
160.000000	194	-0.027405	-0.028112
160.000000	195	-0.033438	-0.034032
160.000000	196	-0.039340	-0.039818
160.000000	197	-0.045086	-0.045446
160.000000	198	-0.050654	-0.050895
160.000000	199	-0.056022	-0.056143
162.500000	0	-0.072783	-0.072783
162.500000	1	-0.077016	-0.076872
162.500000	2	-0.080944	-0.080657
162.500000	3	-0.084553	-0.084124
162.500000	4	-0.087828	-0.087259
162.500000	5	-0.090757	-0.090050
162.500000	6	-0.093327	-0.092485
162.500000	7	-0.095529	-0.094555
162.500000	8	-0.097354	-0.096252
162.500000	9	-0.098795	-0.097569
162.500000	10	-0.099846	-0.098502
162.500000	11	-0.100503	-0.099045
162.500000	12	-0.100763	-0.099197
162.500000	13	-0.100626	-0.098958
162.500000	14	-0.100091	-0.098329
162.500000	15	-0.099162	-0.097311
162.500000	16	-0.097841	-0.095910
162.500000	17	-0.096134	-0.094129
162.500000	18	-0.094047	-0.091978
162.500000	19	-0.091590	-0.089463
162.500000	20	-0.088771	-0.086595
162.500000	21	-0.085601	-0.083386
162.500000	22	-0.082094	-0.079847
162.500000	23	-0.078263	-0.075994
162.500000	24	-0.074123	-0.071840
162.500000	25	-0.069690	-0.067403
162.500000	26	-0.064983	-0.062700
162.500000	27	-0.060019	-0.057749
162.500000	28	-0.054818	-0.052571
162.500000	29	-0.049400	-0.047185
162.500000	30	-0.043788	-0.041613
162.500000	31	-0.038003	-0.035876
162.500000	32	-0.032068	-0.029999
162.500000	33	-0.026007	-0.024002
162.500000	34	-0.019842	-0.017911
162.500000	35	-0.013600	-0.011749
162.500000	36	-0.007304	-0.005541
162.500000	37	-0.000978	0.000689
162.500000	38	0.005350	0.006916
162.500000	39	0.011658	0.013116
162.500000	40	0.017920	0.019264
162.500000	41	0.024111	0.025337
162.500000	42	0.030207	0.031309
162.500000	43	0.036184	0.037157
162.500000	44	0.042017	0.042860
162.500000	45	0.047686	0.048392
162.500000	46	0.053165	0.053734
162.500000	47	0.058435	0.058864
162.500000	48	0.063475	0.063762
162.500000	49	0.068264	0.068407
162.500000	50	0.072783	0.072783
162.500000	51	0.077016	0.076872
162.500000	52	0.080944	0.080657
162.500000	53	0.084553	0.084124
162.500000	54	0.087828	0.087259
162.500000	55	0.090757	0.090050
162.500000	56	0.093327	0.092485
162.500000	57	0.095529	0.094555
162.500000	58	0.097354	0.096252
162.500000	59	0.098795	0.097569
162.500000	60	0.099846	0.098502
162.500000	61	0.100503	0.099045
162.500000	62	0.100763	0.099197
162.500000	63	0.100626	0.098958
162.500000	64	0.100091	0.098329
162.500000	65	0.099162	0.097311
162.500000	66	0.097841	0.095910
162.500000	67	0.096134	0.094129
162.500000	68	0.094047	0.091978
162.500000	69	0.091590	0.089463
162.500000	70	0.088771	0.086595
162.500000	71	0.085601	0.083386
162.500000	72	0.082094	0.079847
162.500000	73	0.078263	0.075994
162.500000	74	0.074123	0.071840
162.500000	75	0.069690	0.067403
162.500000	76	0.064983	0.062700
162.500000	77	0.060019	0.057749
162.500000	78	0.054818	0.052571
162.500000	79	0.049400	0.047185
162.500000	80	0.043788	0.041613
162.500000	81	0.038003	0.035876
162.500000	82	0.032068	0.029999
162.500000	83	0.026007	0.024002
162.500000	84	0.019842	0.017911
162.500000	85	0.013600	0.011749
162.500000	86	0.007304	0.005541
162.500000	87	0.000978	-0.000689
162.500000	88	-0.005350	-0.006916
162.500000	89	-0.011658	-0.013116
162.500000	90	-0.017920	-0.019264
162.500000	91	-0.024111	-0.025337
162.500000	92	-0.030207	-0.031309
162.500000	93	-0.036184	-0.037157
162.500000	94	-0.042017	-0.042860
162.500000	95	-0.047686	-0.048392
162.500000	96	-0.053165	-0.053734
162.500000	97	-0.058435	-0.058864
162.500000	98	-0.063475	-0.063762
162.500000	99	-0.068264	-0.068407
162.500000	100	-0.072783	-0.072783
162.500000	101	-0.077016	-0.076872
162.500000	102	-0.080944	-0.080657
162.500000	103	-0.084553	-0.084124
162.500000	104	-0.087828	-0.087259
162.500000	105	-0.090757	-0.090050
162.500000	106	-0.093327	-0.092485
162.500000	107	-0.095529	-0.094555
162.500000	108	-0.097354	-0.096252
162.500000	109	-0.098795	-0.097569
162.500000	110	-0.099846	-0.098502
162.500000	111	-0.100503	-0.099045
162.500000	112	-0.100763	-0.099197
162.500000	113	-0.100626	-0.098958
162.500000	114	-0.100091	-0.098329
162.500000	115	-0.099162	-0.097311
162.500000	116	-0.097841	-0.095910
162.500000	117	-0.096134	-0.094129
162.500000	118	-0.094047	-0.091978
162.500000	119	-0.091590	-0.089463
162.500000	120	-0.088771	-0.086595
162.500000	121	-0.085601	-0.083386
162.500000	122	-0.082094	-0.079847
162.500000	123	-0.078263	-0.075994
162.500000	124	-0.074123	-0.071840
162.500000	125	-0.069690	-0.067403
162.500000	126	-0.064983	-0.062700
162.500000	127	-0.060019	-0.057749
162.500000	128	-0.054818	-0.052571
162.500000	129	-0.049400	-0.047185
162.500000	130	-0.043788	-0.041613
162.500000	131	-0.038003	-0.035876
162.500000	132	-0.032068	-0.029999
162.500000	133	-0.026007	-0.024002
162.500000	134	-0.019842	-0.017911
162.500000	135	-0.013600	-0.011749
162.500000	136	-0.007304	-0.005541
162.500000	137	-0.000978	0.000689
162.500000	138	0.005350	0.006916
162.500000	139	0.011658	0.013116
162.500000	140	0.017920	0.019264
162.500000	141	0.024111	0.025337
162.500000	142	0.030207	0.031309
162.500000	143	0.036184	0.037157
162.500000	144	0.042017	0.042860
162.500000	145	0.047686	0.048392
162.500000	146	0.053165	0.053734
162.500000	147	0.058435	0.058864
162.500000	148	0.063475	0.063762
162.500000	149	0.068264	0.068407
162.500000	150	0.072783	0.072783
162.500000	151	0.077016	0.076872
162.500000	152	0.080944	0.080657
162.500000	153	0.084553	0.084124
162.500000	154	0.087828	0.087259
162.500000	155	0.090757	0.090050
162.500000	156	0.093327	0.092485
162.500000	157	0.095529	0.094555
162.500000	158	0.097354	0.096252
162.500000	159	0.098795	0.097569
162.500000	160	0.099846	0.098502
162.500000	161	0.100503	0.099045
162.500000	162	0.100763	0.099197
162.500000	163	0.100626	0.098958
162.500000	164	0.100091	0.098329
162.500000	165	0.099162	0.097311
162.500000	166	0.097841	0.095910
162.500000	167	0.096134	0.094129
162.500000	168	0.094047	0.091978
162.500000	169	0.091590	0.089463
162.500000	170	0.088771	0.086595
162.500000	171	0.085601	0.083386
162.500000	172	0.082094	0.079847
162.500000	173	0.078263	0.075994
162.500000	174	0.074123	0.071840
162.500000	175	0.069690	0.067403
162.500000	176	0.064983	0.062700
162.500000	177	0.060019	0.057749
162.500000	178	0.054818	0.052571
162.500000	179	0.049400	0.047185
162.500000	180	0.043788	0.041613
162.500000	181	0.038003	0.035876
162.500000	182	0.032068	0.029999
162.500000	183	0.026007	0.024002
162.500000	184	0.019842	0.017911
162.500000	185	0.013600	0.011749
162.500000	186	0.007304	0.005541
162.500000	187	0.000978	-0.000689
162.500000	188	-0.005350	-0.006916
162.500000	189	-0.011658	-0.013116
162.500000	190	-0.017920	-0.019264
162.500000	191	-0.024111	-0.025337
162.500000	192	-0.030207	-0.031309
162.500000	193	-0.036184	-0.037157
162.500000	194	-0.042017	-0.042860
162.500000	195	-0.047686	-0.048392
162.500000	196	-0.053165	-0.053734
162.500000	197	-0.058435	-0.058864
162.500000	198	-0.063475	-0.063762
162.500000	199	-0.068264	-0.068407
165.000000	0	-0.082605	-0.082605
165.000000	1	-0.086060	-0.085897
165.000000	2	-0.089175	-0.088849
165.000000	3	-0.091938	-0.091451
165.000000	4	-0.094338	-0.093692
165.000000	5	-0.096366	-0.095563
165.000000	6	-0.098013	-0.097057
165.000000	7	-0.099274	-0.098168
165.000000	8	-0.100143	-0.098892
165.000000	9	-0.100616	-0.099225
165.000000	10	-0.100693	-0.099167
165.000000	11	-0.100372	-0.098717
165.000000	12	-0.099655	-0.097878
165.000000	13	-0.098545	-0.096652
165.000000	14	-0.097046	-0.095045
165.000000	15	-0.095164	-0.093063
165.000000	16	-0.092906	-0.090714
165.000000	17	-0.090282	-0.088007
165.000000	18	-0.087301	-0.084952
165.000000	19	-0.083976	-0.081562
165.000000	20	-0.080319	-0.077850
165.000000	21	-0.076345	-0.073831
165.000000	22	-0.072071	-0.069521
165.000000	23	-0.067511	-0.064936
165.000000	24	-0.062686	-0.060095
165.000000	25	-0.057612	-0.055016
165.000000	26	-0.052312	-0.049721
165.000000	27	-0.046805	-0.044229
165.000000	28	-0.041113	-0.038563
165.000000	29	-0.035259	-0.032745
165.000000	30	-0.029266	-0.026797
165.000000	31	-0.023158	-0.020744
165.000000	32	-0.016958	-0.014609
165.000000	33	-0.010691	-0.008416
165.000000	34	-0.004382	-0.002190
165.000000	35	0.001945	0.004045
165.000000	36	0.008263	0.010264
165.000000	37	0.014550	0.016442
165.000000	38	0.020778	0.022555
165.000000	39	0.026925	0.028580
165.000000	40	0.032965	0.034491
165.000000	41	0.038876	0.040267
165.000000	42	0.044633	0.045883
165.000000	43	0.050213	0.051319
165.000000	44	0.055596	0.056552
165.000000	45	0.060759	0.061561
165.000000	46	0.065682	0.066328
165.000000	47	0.070347	0.070833
165.000000	48	0.074733	0.075059
165.000000	49	0.078825	0.078988
165.000000	50	0.082605	0.082605
165.000000	51	0.086060	0.085897
165.000000	52	0.089175	0.088849
165.000000	53	0.091938	0.091451
165.000000	54	0.094338	0.093692
165.000000	55	0.096366	0.095563
165.000000	56	0.098013	0.097057
165.000000	57	0.099274	0.098168
165.000000	58	0.100143	0.098892
165.000000	59	0.100616	0.099225
165.000000	60	0.100693	0.099167
165.000000	61	0.100372	0.098717
165.000000	62	0.099655	0.097878
165.000000	63	0.098545	0.096652
165.000000	64	0.097046	0.095045
165.000000	65	0.095164	0.093063
165.000000	66	0.092906	0.090714
165.000000	67	0.090282	0.088007
165.000000	68	0.087301	0.084952
165.000000	69	0.083976	0.081562
165.000000	70	0.080319	0.077850
165.000000	71	0.076345	0.073831
165.000000	72	0.072071	0.069521
165.000000	73	0.067511	0.064936
165.000000	74	0.062686	0.060095
165.000000	75	0.057612	0.055016
165.000000	76	0.052312	0.049721
165.000000	77	0.046805	0.044229
165.000000	78	0.041113	0.038563
