# z	 E	 H
#t = 0
14.9	0.00205673	0.00107102
15	0.00333867	0.00169822
15.1	0.00223075	9.97484e-05
15.2	-0.000132592	-0.00226786
15.3	-0.00170554	-0.00333617
15.4	-0.00112108	-0.00222533
15.5	0.000727265	-0.000429229
15.6	0.00144049	-0.000261985
15.7	0.000201277	-0.00171233
15.8	-0.000882442	-0.00229297
15.9	-3.06666e-05	-0.00104234
16	0.00108594	-0.000292851
16.1	0.000379382	-0.00130352
16.2	-0.000527489	-0.00171627
16.3	0.000313872	-0.000566134
16.4	0.000905865	-0.00041023
16.5	-5.33838e-05	-0.00132453
16.6	-8.61546e-05	-0.000791273
16.7	0.0008166	-8.65607e-05
16.8	0.000270176	-0.000823934
16.9	-0.000105717	-0.00064188
17	0.000708693	0.000110632
17.1	0.000328081	-0.000481377
17.2	-1.23342e-05	-0.000286711
17.3	0.000684616	0.000311241
17.4	0.000226046	-0.000239099
17.5	0.000146571	0.00018027
17.6	0.000641063	0.000442691
17.7	7.90177e-05	4.45575e-05
17.8	0.000378681	0.000651192
17.9	0.000440298	0.00046084
18	7.88147e-05	0.000514025
18.1	0.000523764	0.000894037
18.2	0.000144268	0.000574495
18.3	0.000313183	0.00102757
18.4	0.000331889	0.000864301
18.5	0.000125042	0.00101628
18.6	0.000393835	0.00115758
18.7	8.21676e-05	0.00104947
18.8	0.000323887	0.00133761
18.9	0.000119092	0.00116049
19	0.0002144	0.00142332
19.1	0.000152015	0.0012983
19.2	0.000126053	0.00146742
19.3	0.000148488	0.00141553
19.4	7.01195e-05	0.00150016
19.5	0.000113066	0.00149348
19.6	3.57863e-05	0.00152675
19.7	5.99401e-05	0.00153265
19.8	1.11114e-05	0.00154068
19.9	-0.011528	0


#t = 5.25
0	0	-0.0265287
0.1	-0.0124143	-0.0264156
0.2	-0.0247921	-0.0262233
0.3	-0.037046	-0.0258866
0.4	-0.0491955	-0.0255026
0.5	-0.0610907	-0.0249527
0.6	-0.0728257	-0.0243741
0.7	-0.0841707	-0.0236339
0.8	-0.0953056	-0.022849
0.9	-0.10593	-0.0219575
1	-0.11627	-0.0209475
1.1	-0.126038	-0.0199482
1.2	-0.135375	-0.0187107
1.3	-0.144185	-0.0176141
1.4	-0.152325	-0.0162095
1.5	-0.16006	-0.0149505
1.6	-0.1669	-0.0135169
1.7	-0.173351	-0.0119948
1.8	-0.178928	-0.0106302
1.9	-0.183823	-0.00889564
2	-0.188176	-0.00745825
2.1	-0.191441	-0.00581283
2.2	-0.194314	-0.00404977
2.3	-0.196233	-0.00262755
2.4	-0.197249	-0.00076165
2.5	-0.197894	0.000885219
2.6	-0.197322	0.00234288
2.7	-0.196102	0.004289
2.8	-0.194433	0.00580621
2.9	-0.191452	0.00722363
3	-0.187974	0.00915986
3.1	-0.18409	0.0105894
3.2	-0.178859	0.0118048
3.3	-0.173106	0.0136434
3.4	-0.167211	0.0151148
3.5	-0.160061	0.0159903
3.6	-0.152053	0.0174497
3.7	-0.144222	0.0191369
3.8	-0.135742	0.0199316
3.9	-0.125898	0.0205154
4	-0.115809	0.0219319
4.1	-0.106153	0.023407
4.2	-0.0958353	0.0238068
4.3	-0.0841245	0.0237003
4.4	-0.0720446	0.0244119
4.5	-0.060773	0.0259682
4.6	-0.0499364	0.0270736
4.7	-0.0382041	0.0267526
4.8	-0.0249661	0.0253802
4.9	-0.0109671	0.0242343
5	0.00240909	0.0244632
5.1	0.0141241	0.026496
5.2	0.023892	0.0301073
5.3	0.0319992	0.0347786
5.4	0.0389339	0.0400047
5.5	0.0451234	0.0454239
5.6	0.0508443	0.0508206
5.7	0.0562382	0.0560794
5.8	0.0613609	0.0611394
5.9	0.0662242	0.0659655
6	0.0708205	0.0705334
6.1	0.0751358	0.0748236
6.2	0.0791541	0.0788186
6.3	0.0828599	0.0825026
6.4	0.0862386	0.085861
6.5	0.0892771	0.0888805
6.6	0.0919631	0.0915493
6.7	0.0942863	0.0938567
6.8	0.0962373	0.0957938
6.9	0.0978085	0.0973528
7	0.0989938	0.0985276
7.1	0.0997883	0.0993135
7.2	0.100189	0.0997075
7.3	0.100194	0.099708
7.4	0.0998043	0.0993151
7.5	0.0990203	0.0985301
7.6	0.0978455	0.0973563
7.7	0.0962846	0.0957983
7.8	0.0943437	0.0938622
7.9	0.0920304	0.0915557
8	0.089354	0.0888878
8.1	0.0863249	0.0858692
8.2	0.0829551	0.0825116
8.3	0.079258	0.0788285
8.4	0.075248	0.0748342
8.5	0.0709411	0.0705446
8.6	0.0663542	0.0659765
8.7	0.0615055	0.0611482
8.8	0.056414	0.0560784
8.9	0.0510998	0.0507874
9	0.045584	0.0452959
9.1	0.0398883	0.0396257
9.2	0.0340352	0.0337991
9.3	0.0280478	0.0278391
9.4	0.0219496	0.0217692
9.5	0.0157649	0.0156134
9.6	0.00951789	0.00939599
9.7	0.00323335	0.0031415
9.8	-0.00306395	-0.00312538
9.9	-0.00934916	-0.00937994
10	-0.0155975	-0.0155975
10.1	-0.0217842	-0.0217535
10.2	-0.027885	-0.0278236
10.3	-0.0338757	-0.0337839
10.4	-0.0397328	-0.0396109
10.5	-0.045433	-0.0452816
10.6	-0.050954	-0.0507735
10.7	-0.0562738	-0.0560651
10.8	-0.0613716	-0.0611354
10.9	-0.0662271	-0.0659645
11	-0.0708213	-0.0705332
11.1	-0.075136	-0.0748235
11.2	-0.0791541	-0.0788186
11.3	-0.0828599	-0.0825026
11.4	-0.0862386	-0.085861
11.5	-0.0892771	-0.0888805
11.6	-0.0919631	-0.0915493
11.7	-0.0942863	-0.0938567
11.8	-0.0962373	-0.0957938
11.9	-0.0978085	-0.0973528
12	-0.0989938	-0.0985276
12.1	-0.0997883	-0.0993135
12.2	-0.100189	-0.0997075
12.3	-0.100194	-0.099708
12.4	-0.0998043	-0.0993151
12.5	-0.0990203	-0.0985301
12.6	-0.0978455	-0.0973563
12.7	-0.0962846	-0.0957983
12.8	-0.0943437	-0.0938622
12.9	-0.0920304	-0.0915557
13	-0.089354	-0.0888878
13.1	-0.0863249	-0.0858692
13.2	-0.0829551	-0.0825116
13.3	-0.079258	-0.0788285
13.4	-0.075248	-0.0748342
13.5	-0.0709411	-0.0705446
13.6	-0.0663542	-0.0659765
13.7	-0.0615054	-0.0611481
13.8	-0.0564137	-0.0560781
13.9	-0.051099	-0.0507862
14	-0.0455812	-0.0452922
14.1	-0.03988	-0.039615
14.2	-0.0340134	-0.033772
14.3	-0.0279989	-0.0277809
14.4	-0.0218618	-0.0216721
14.5	-0.0156656	-0.0155266
14.6	-0.0095786	-0.00955419
14.7	-0.0039764	-0.00419823
14.8	0.000487702	-0.000177152
14.9	0.0030013	0.00171199
15	0.0030548	0.00114426
15.1	0.00111766	-0.00108192
15.2	-0.0011188	-0.00305433
15.3	-0.00170035	-0.00304395
15.4	-0.00024969	-0.00130116
15.5	0.00134153	-7.26186e-05
15.6	0.001036	-0.00088159
15.7	-0.000485023	-0.00225419
15.8	-0.000688889	-0.00186709
15.9	0.000660858	-0.000484037
16	0.00100489	-0.00064613
16.1	-0.000176029	-0.00175695
16.2	-0.000296806	-0.00129559
16.3	0.000826596	-0.000270137
16.4	0.000596006	-0.000889854
16.5	-0.000278917	-0.00134092
16.6	0.000414358	-0.000339895
16.7	0.000806662	-0.000359773
16.8	-5.58777e-05	-0.00101188
16.9	0.000282886	-0.000234675
17	0.000786193	-7.96741e-05
17.1	4.21255e-05	-0.000651585
17.2	0.00034434	6.17643e-05
17.3	0.000694712	8.19559e-05
17.4	4.56493e-05	-0.000278837
17.5	0.000499747	0.000427516
17.6	0.000508139	0.000161668
17.7	9.53783e-05	0.000194389
17.8	0.000622487	0.000682
17.9	0.000239347	0.000280098
18	0.000307015	0.000736499
18.1	0.000507659	0.000704289
18.2	0.0001216	0.000658952
18.3	0.00050217	0.00103693
18.4	0.000193865	0.000760878
18.5	0.000319943	0.00115068
18.6	0.000319369	0.00100175
18.7	0.000166459	0.00117033
18.8	0.000356328	0.00123521
18.9	0.00010556	0.00120815
19	0.000306388	0.00139213
19.1	9.86126e-05	0.00128532
19.2	0.000222713	0.00147864
19.3	9.73436e-05	0.00137635
19.4	0.00014276	0.00152163
19.5	7.96702e-05	0.00145484
19.6	7.77812e-05	0.00153883
19.7	4.46466e-05	0.00150824
19.8	2.45543e-05	0.00153513
19.9	-0.0122956	0


#t = 5.3
0	0	-0.0327359
0.1	-0.0123486	-0.0326045
0.2	-0.024665	-0.0323502
0.3	-0.0368516	-0.0319614
0.4	-0.0489399	-0.0314502
0.5	-0.0607757	-0.0308202
0.6	-0.0724389	-0.0300466
0.7	-0.0837481	-0.0292014
0.8	-0.0947854	-0.028161
0.9	-0.105413	-0.0271276
1	-0.115622	-0.0258315
1.1	-0.12543	-0.0246168
1.2	-0.134624	-0.0231157
1.3	-0.143469	-0.0216843
1.4	-0.151522	-0.0200771
1.5	-0.159207	-0.0183702
1.6	-0.166086	-0.0167426
1.7	-0.172372	-0.0147833
1.8	-0.178075	-0.0130777
1.9	-0.18282	-0.011072
2	-0.187185	-0.00909065
2.1	-0.19052	-0.00724929
2.2	-0.193194	-0.00500962
2.3	-0.195296	-0.00313511
2.4	-0.196223	-0.00108438
2.5	-0.196766	0.00117105
2.6	-0.196431	0.0029533
2.7	-0.195017	0.00512303
2.8	-0.193347	0.00729673
2.9	-0.190619	0.00896285
3	-0.186904	0.0111019
3.1	-0.183038	0.013205
3.2	-0.178121	0.0146809
3.3	-0.172151	0.0165912
3.4	-0.166162	0.0186899
3.5	-0.159409	0.0199941
3.6	-0.151368	0.0213655
3.7	-0.143216	0.0233764
3.8	-0.135004	0.0248541
3.9	-0.125545	0.0255598
4	-0.115209	0.0267598
4.1	-0.10525	0.0285659
4.2	-0.0952872	0.0296623
4.3	-0.0840855	0.0297402
4.4	-0.0718908	0.0300477
4.5	-0.0601036	0.0313865
4.6	-0.0491598	0.0329398
4.7	-0.0379882	0.0333717
4.8	-0.025462	0.0323797
4.9	-0.0116957	0.0309224
5	0.00210822	0.0303207
5.1	0.0146537	0.03138
5.2	0.0252824	0.0341609
5.3	0.0340417	0.0382459
5.4	0.0413606	0.0430995
5.5	0.0477159	0.0482843
5.6	0.0534609	0.0535176
5.7	0.0587998	0.0586408
5.8	0.063826	0.0635711
5.9	0.0685705	0.0682637
6	0.0730342	0.072691
6.1	0.0772066	0.0768327
6.2	0.0810735	0.0806715
6.3	0.0846201	0.0841919
6.4	0.0878327	0.0873802
6.5	0.0906987	0.0902235
6.6	0.0932068	0.0927108
6.7	0.095347	0.0948322
6.8	0.0971109	0.0965794
6.9	0.0984915	0.0979454
7	0.0994835	0.0989249
7.1	0.100083	0.0995139
7.2	0.100287	0.0997102
7.3	0.100096	0.099513
7.4	0.0995093	0.0989231
7.5	0.0985301	0.0979427
7.6	0.0971621	0.0965758
7.7	0.0954106	0.0948278
7.8	0.0932826	0.0927056
7.9	0.0907864	0.0902174
8	0.0879319	0.0873733
8.1	0.0847304	0.0841843
8.2	0.0811945	0.080663
8.3	0.0773382	0.0768235
8.4	0.0731767	0.0726807
8.5	0.0687263	0.0682511
8.6	0.0640048	0.0635522
8.7	0.0590306	0.0586024
8.8	0.0538235	0.0534214
8.9	0.0484039	0.0480295
9	0.0427933	0.0424481
9.1	0.0370139	0.0366991
9.2	0.0310883	0.0308053
9.3	0.0250401	0.02479
9.4	0.018893	0.0186768
9.5	0.0126714	0.0124899
9.6	0.0063998	0.00625372
9.7	0.000102917	-7.14815e-06
9.8	-0.00619437	-0.00626799
9.9	-0.0124672	-0.0125041
10	-0.0186909	-0.0186909
10.1	-0.0248407	-0.0248038
10.2	-0.0308926	-0.0308189
10.3	-0.0368225	-0.0367124
10.4	-0.0426071	-0.042461
10.5	-0.0482235	-0.048042
10.6	-0.0536497	-0.0534334
10.7	-0.0588641	-0.058614
10.8	-0.0638462	-0.0635632
10.9	-0.0685763	-0.0682615
11	-0.0730358	-0.0726905
11.1	-0.077207	-0.0768326
11.2	-0.0810735	-0.0806715
11.3	-0.0846201	-0.0841919
11.4	-0.0878327	-0.0873802
11.5	-0.0906987	-0.0902235
11.6	-0.0932068	-0.0927108
11.7	-0.095347	-0.0948322
11.8	-0.0971109	-0.0965794
11.9	-0.0984915	-0.0979454
12	-0.0994835	-0.0989249
12.1	-0.100083	-0.0995139
12.2	-0.100287	-0.0997102
12.3	-0.100096	-0.099513
12.4	-0.0995093	-0.0989231
12.5	-0.0985301	-0.0979427
12.6	-0.0971621	-0.0965758
12.7	-0.0954106	-0.0948278
12.8	-0.0932826	-0.0927056
12.9	-0.0907864	-0.0902174
13	-0.0879319	-0.0873733
13.1	-0.0847304	-0.0841843
13.2	-0.0811945	-0.080663
13.3	-0.0773382	-0.0768235
13.4	-0.0731767	-0.0726807
13.5	-0.0687263	-0.0682511
13.6	-0.0640047	-0.0635521
13.7	-0.0590305	-0.0586022
13.8	-0.053823	-0.0534207
13.9	-0.0484023	-0.0480274
14	-0.0427883	-0.0424416
14.1	-0.0370001	-0.0366817
14.2	-0.0310549	-0.0307647
14.3	-0.0249727	-0.0247123
14.4	-0.0187926	-0.018574
14.5	-0.0126202	-0.0124831
14.6	-0.0067136	-0.00675309
14.7	-0.00158295	-0.00196618
14.8	0.00201062	0.00107965
14.9	0.00333085	0.00173874
15	0.00227328	0.00017569
15.1	-7.0261e-05	-0.00220015
15.2	-0.00169127	-0.00334511
15.3	-0.0011871	-0.00231862
15.4	0.000656847	-0.000505547
15.5	0.00148162	-0.000225386
15.6	0.000327643	-0.0016421
15.7	-0.000842034	-0.00235612
15.8	-0.000106933	-0.00119221
15.9	0.00110095	-0.000312019
16	0.000542608	-0.00123659
16.1	-0.000466403	-0.00181734
16.2	0.000244922	-0.000733884
16.3	0.00100082	-0.000385432
16.4	0.000125065	-0.00132732
16.5	-0.0001124	-0.000994283
16.6	0.000839627	-0.000143743
16.7	0.000483012	-0.000791043
16.8	-8.16058e-05	-0.000842499
16.9	0.000712625	1.69786e-05
17	0.00055185	-0.000451708
17.1	1.77408e-05	-0.000500477
17.2	0.000713054	0.00023695
17.3	0.000454949	-0.000242575
17.4	0.000141043	-5.17874e-05
17.5	0.000741497	0.000431712
17.6	0.000269927	-4.47123e-05
17.7	0.000346706	0.000457943
17.8	0.00063873	0.00049043
17.9	0.000151098	0.000313933
18	0.00056846	0.000836821
18.1	0.000344878	0.000511259
18.2	0.000290589	0.000849237
18.3	0.000518938	0.000882773
18.4	0.000164436	0.000823917
18.5	0.000483181	0.00115039
18.6	0.000206819	0.000925292
18.7	0.000336445	0.00126526
18.8	0.000278609	0.00110983
18.9	0.000204927	0.00130856
19	0.000296226	0.00128824
19.1	0.000128179	0.00134737
19.2	0.000257005	0.00141595
19.3	8.88952e-05	0.00139906
19.4	0.000188274	0.00149009
19.5	6.15741e-05	0.00145389
19.6	0.000111965	0.00152226
19.7	3.26137e-05	0.00149819
19.8	3.68817e-05	0.00152285
19.9	-0.013057	0


#t = 5.35
0	0	-0.0389102
0.1	-0.0122749	-0.0387627
0.2	-0.0245054	-0.0384435
0.3	-0.0366326	-0.0380055
0.4	-0.0486212	-0.037368
0.5	-0.0604176	-0.0366518
0.6	-0.0719636	-0.0357012
0.7	-0.0832575	-0.0347201
0.8	-0.0941628	-0.0334748
0.9	-0.104792	-0.032232
1	-0.114874	-0.0307358
1.1	-0.124669	-0.0292138
1.2	-0.133787	-0.0275381
1.3	-0.142555	-0.0257105
1.4	-0.150626	-0.0239197
1.5	-0.158152	-0.0218097
1.6	-0.165124	-0.0198854
1.7	-0.171246	-0.0176353
1.8	-0.176983	-0.0154502
1.9	-0.181723	-0.0132545
2	-0.185937	-0.0107581
2.1	-0.189434	-0.00858618
2.2	-0.191931	-0.00606076
2.3	-0.194065	-0.00359861
2.4	-0.195102	-0.00135593
2.5	-0.195419	0.00133858
2.6	-0.19527	0.0036606
2.7	-0.193868	0.00595806
2.8	-0.191995	0.00866035
2.9	-0.189539	0.0108203
3	-0.185797	0.013035
3.1	-0.181724	0.0156638
3.2	-0.17712	0.0176656
3.3	-0.171191	0.019586
3.4	-0.164921	0.0220663
3.5	-0.158435	0.0240147
3.6	-0.150654	0.0254412
3.7	-0.142195	0.0274827
3.8	-0.133953	0.0295835
3.9	-0.124973	0.0307277
4	-0.114703	0.0317392
4.1	-0.104346	0.0335473
4.2	-0.0944293	0.0352631
4.3	-0.0837983	0.0358375
4.4	-0.071839	0.0359413
4.5	-0.059645	0.0368584
4.6	-0.0483262	0.0385256
4.7	-0.0374336	0.0396347
4.8	-0.025648	0.0392629
4.9	-0.0124149	0.0378244
5	0.00149275	0.0365934
5.1	0.0147042	0.0366944
5.2	0.0262055	0.0385405
5.3	0.0357241	0.0419054
5.4	0.0435465	0.0462771
5.5	0.0501557	0.0511568
5.6	0.055976	0.056187
5.7	0.0612833	0.0611539
5.8	0.0662207	0.0659433
5.9	0.0708466	0.0704956
6	0.0751751	0.0747772
6.1	0.0792011	0.0787661
6.2	0.0829128	0.0824448
6.3	0.0862968	0.0857983
6.4	0.0893402	0.0888132
6.5	0.0920309	0.0914776
6.6	0.0943585	0.0937809
6.7	0.0963136	0.0957142
6.8	0.0978886	0.0972697
6.9	0.0990774	0.0984414
7	0.0998751	0.0992245
7.1	0.100279	0.0996161
7.2	0.100286	0.0996145
7.3	0.0998984	0.0992198
7.4	0.0991161	0.0984335
7.5	0.0979427	0.0972587
7.6	0.0963828	0.0957001
7.7	0.0944424	0.0937638
7.8	0.0921294	0.0914575
7.9	0.0894527	0.0887902
8	0.0864231	0.0857725
8.1	0.0830523	0.0824163
8.2	0.0793538	0.0787349
8.3	0.0753421	0.0747427
8.4	0.0710331	0.0704555
8.5	0.0664437	0.0658903
8.6	0.0615921	0.0610651
8.7	0.0564975	0.0559988
8.8	0.0511798	0.0507116
8.9	0.0456602	0.0452242
9	0.0399604	0.0395583
9.1	0.0341029	0.0337364
9.2	0.0281108	0.0277812
9.3	0.0220077	0.0217165
9.4	0.0158178	0.015566
9.5	0.00956547	0.0093541
9.6	0.00327539	0.00310528
9.7	-0.00302762	-0.00315579
9.8	-0.00931868	-0.00940441
9.9	-0.015573	-0.0156159
10	-0.0217658	-0.0217658
10.1	-0.0278727	-0.0278298
10.2	-0.0338696	-0.0337839
10.3	-0.0397329	-0.0396047
10.4	-0.0454393	-0.0452692
10.5	-0.0509665	-0.0507551
10.6	-0.0562924	-0.0560406
10.7	-0.0613963	-0.061105
10.8	-0.0662578	-0.0659282
10.9	-0.0708578	-0.0704913
11	-0.0751782	-0.0747761
11.1	-0.0792019	-0.0787659
11.2	-0.082913	-0.0824447
11.3	-0.0862969	-0.0857983
11.4	-0.0893402	-0.0888132
11.5	-0.0920309	-0.0914776
11.6	-0.0943585	-0.0937809
11.7	-0.0963136	-0.0957142
11.8	-0.0978886	-0.0972697
11.9	-0.0990774	-0.0984414
12	-0.0998751	-0.0992245
12.1	-0.100279	-0.0996161
12.2	-0.100286	-0.0996145
12.3	-0.0998984	-0.0992198
12.4	-0.0991161	-0.0984335
12.5	-0.0979427	-0.0972587
12.6	-0.0963828	-0.0957001
12.7	-0.0944424	-0.0937638
12.8	-0.0921294	-0.0914575
12.9	-0.0894527	-0.0887902
13	-0.0864231	-0.0857725
13.1	-0.0830523	-0.0824163
13.2	-0.0793538	-0.0787349
13.3	-0.0753421	-0.0747427
13.4	-0.0710331	-0.0704555
13.5	-0.0664437	-0.0658903
13.6	-0.0615921	-0.061065
13.7	-0.0564972	-0.0559985
13.8	-0.0511789	-0.0507104
13.9	-0.0456573	-0.0452204
14	-0.0399519	-0.0395475
14.1	-0.0340809	-0.0337091
14.2	-0.0280621	-0.0277236
14.3	-0.021922	-0.0216223
14.4	-0.0157253	-0.0154877
14.5	-0.0096412	-0.0095298
14.6	-0.00404258	-0.00418776
14.7	0.000426235	-0.000169398
14.8	0.0029652	0.00173976
14.9	0.00306594	0.00120996
15	0.00117026	-0.000996078
15.1	-0.00107755	-0.00301066
15.2	-0.00173246	-0.00309302
15.3	-0.000338916	-0.00139665
15.4	0.00130859	-9.31626e-05
15.5	0.00112701	-0.000802372
15.6	-0.000384641	-0.00222694
15.7	-0.000722851	-0.00198857
15.8	0.000593219	-0.000588268
15.9	0.00109949	-0.000591193
16	-3.23446e-05	-0.0017411
16.1	-0.000326694	-0.00146168
16.2	0.000797793	-0.000355934
16.3	0.000767134	-0.000823311
16.4	-0.000186304	-0.00144605
16.5	0.000351489	-0.000518269
16.6	0.000937736	-0.000322051
16.7	0.000107362	-0.00107335
16.8	0.000232378	-0.000445383
16.9	0.000903612	-6.34088e-05
17	0.000224173	-0.000718763
17.1	0.000300712	-0.000152821
17.2	0.000843413	0.000107897
17.3	0.000201236	-0.000399528
17.4	0.000465027	0.00024844
17.5	0.000715241	0.000195927
17.6	0.000168802	-6.32266e-06
17.7	0.000651845	0.000603955
17.8	0.000460059	0.000246614
17.9	0.000289098	0.000522613
18	0.000669668	0.000725031
18.1	0.00022442	0.000484114
18.2	0.000530237	0.000963412
18.3	0.000389993	0.000705523
18.4	0.00030332	0.000983289
18.5	0.000497642	0.00101221
18.6	0.000195766	0.000990106
18.7	0.000459566	0.00123635
18.8	0.00019693	0.00107299
18.9	0.000345539	0.00135421
19	0.000221227	0.00120421
19.1	0.000231963	0.00141178
19.2	0.000217063	0.0013319
19.3	0.000147319	0.00144875
19.4	0.000177268	0.00142674
19.5	8.77504e-05	0.00147909
19.6	0.000113713	0.00148258
19.7	4.14855e-05	0.00150033
19.8	3.89217e-05	0.00150441
19.9	-0.0138092	0


#t = 5.4
0	0	-0.0450477
0.1	-0.01219	-0.0448779
0.2	-0.02432	-0.0445071
0.3	-0.036379	-0.0439998
0.4	-0.0482544	-0.0432662
0.5	-0.0599968	-0.0424248
0.6	-0.0714253	-0.0413481
0.7	-0.0826698	-0.0401727
0.8	-0.093471	-0.0387892
0.9	-0.104034	-0.0372731
1	-0.114054	-0.0356337
1.1	-0.123739	-0.0337724
1.2	-0.132862	-0.0319225
1.3	-0.141467	-0.0297459
1.4	-0.149595	-0.0276826
1.5	-0.156958	-0.0252956
1.6	-0.163949	-0.0229467
1.7	-0.170025	-0.0205035
1.8	-0.175641	-0.01782
1.9	-0.180493	-0.0153618
2	-0.18451	-0.0125066
2.1	-0.188098	-0.00983468
2.2	-0.190578	-0.00712772
2.3	-0.19256	-0.00411699
2.4	-0.193801	-0.00151453
2.5	-0.193955	0.00141299
2.6	-0.193796	0.00436176
2.7	-0.192602	0.0068943
2.8	-0.190498	0.00988839
2.9	-0.188138	0.0126915
3	-0.184607	0.0150716
3.1	-0.180277	0.0179658
3.2	-0.175788	0.0206299
3.3	-0.170146	0.0227208
3.4	-0.163627	0.0253098
3.5	-0.157137	0.0279048
3.6	-0.149771	0.0296706
3.7	-0.141229	0.0316038
3.8	-0.132718	0.0340739
3.9	-0.124078	0.0358625
4	-0.114175	0.0369177
4.1	-0.103552	0.0385057
4.2	-0.0933928	0.0405786
4.3	-0.083179	0.0418172
4.4	-0.0717284	0.0420382
4.5	-0.0594053	0.0425178
4.6	-0.0475992	0.0439719
4.7	-0.0366558	0.0455275
4.8	-0.0254721	0.0458794
4.9	-0.0129655	0.0447782
5	0.000703212	0.0431992
5.1	0.0143271	0.042445
5.2	0.0266329	0.0432999
5.3	0.0369825	0.0458165
5.4	0.0454291	0.0495817
5.5	0.0523984	0.054067
5.6	0.0583628	0.0588406
5.7	0.0636743	0.0636227
5.8	0.0685375	0.0682562
5.9	0.0730484	0.0726598
6	0.0772403	0.0767903
6.1	0.0811169	0.080622
6.2	0.0846702	0.0841368
6.3	0.0878884	0.0873199
6.4	0.0907595	0.0901585
6.5	0.0932723	0.0926413
6.6	0.0954171	0.0947585
6.7	0.0971852	0.0965017
6.8	0.0985698	0.0978641
6.9	0.0995654	0.0988402
7	0.100168	0.0994263
7.1	0.100375	0.09962
7.2	0.100187	0.0994205
7.3	0.0996025	0.0988286
7.4	0.0986252	0.0978468
7.5	0.0972587	0.0964787
7.6	0.0955084	0.0947299
7.7	0.0933811	0.0926073
7.8	0.0908853	0.0901192
7.9	0.0880308	0.0872754
8	0.084829	0.0840872
8.1	0.0812923	0.0805671
8.2	0.0774348	0.076729
8.3	0.0732717	0.0725882
8.4	0.0688194	0.0681609
8.5	0.0640956	0.0634645
8.6	0.0591187	0.0585178
8.7	0.0539086	0.05334
8.8	0.0484857	0.0479518
8.9	0.0428715	0.0423743
9	0.037088	0.0366296
9.1	0.0311582	0.0307403
9.2	0.0251055	0.0247297
9.3	0.0189536	0.0186215
9.4	0.012727	0.0124398
9.5	0.00645008	0.00620906
9.6	0.000147749	-4.62236e-05
9.7	-0.00615517	-0.00630132
9.8	-0.0124338	-0.0125316
9.9	-0.0186634	-0.0187123
10	-0.0248193	-0.0248193
10.1	-0.0308772	-0.0308282
10.2	-0.0368133	-0.0367155
10.3	-0.0426041	-0.0424579
10.4	-0.0482268	-0.0480328
10.5	-0.0536591	-0.0534181
10.6	-0.0588797	-0.0585925
10.7	-0.0638679	-0.0635358
10.8	-0.068604	-0.0682283
10.9	-0.0730694	-0.0726515
11	-0.0772464	-0.076788
11.1	-0.0811186	-0.0806214
11.2	-0.0846706	-0.0841367
11.3	-0.0878885	-0.0873199
11.4	-0.0907595	-0.0901585
11.5	-0.0932723	-0.0926413
11.6	-0.0954171	-0.0947585
11.7	-0.0971852	-0.0965017
11.8	-0.0985698	-0.0978641
11.9	-0.0995654	-0.0988402
12	-0.100168	-0.0994263
12.1	-0.100375	-0.09962
12.2	-0.100187	-0.0994205
12.3	-0.0996025	-0.0988286
12.4	-0.0986252	-0.0978468
12.5	-0.0972587	-0.0964787
12.6	-0.0955084	-0.0947299
12.7	-0.0933811	-0.0926073
12.8	-0.0908853	-0.0901192
12.9	-0.0880308	-0.0872754
13	-0.084829	-0.0840872
13.1	-0.0812923	-0.0805671
13.2	-0.0774348	-0.076729
13.3	-0.0732717	-0.0725882
13.4	-0.0688194	-0.0681609
13.5	-0.0640955	-0.0634645
13.6	-0.0591186	-0.0585176
13.7	-0.0539081	-0.0533394
13.8	-0.048484	-0.0479496
13.9	-0.0428664	-0.0423677
14	-0.037074	-0.036612
14.1	-0.0311248	-0.0306998
14.2	-0.025039	-0.0246535
14.3	-0.0188572	-0.018524
14.4	-0.0126862	-0.0124457
14.5	-0.00678362	-0.00673049
14.6	-0.00165401	-0.00195336
14.7	0.00195295	0.00110008
14.8	0.00331022	0.00179014
14.9	0.00230193	0.000262113
15	-2.07894e-05	-0.00211998
15.1	-0.00168661	-0.00333811
15.2	-0.00126153	-0.00239625
15.3	0.000572763	-0.000572894
15.4	0.00150306	-0.000183952
15.5	0.000439887	-0.0015582
15.6	-0.000803565	-0.00239604
15.7	-0.000190098	-0.00133054
15.8	0.00109092	-0.000335132
15.9	0.000688503	-0.00115711
16	-0.000397925	-0.00188827
16.1	0.000167725	-0.000899434
16.2	0.00106188	-0.000371264
16.3	0.000302751	-0.00130003
16.4	-0.000124865	-0.00117715
16.5	0.000827492	-0.000225145
16.6	0.00068169	-0.000737238
16.7	-2.94407e-05	-0.00101084
16.8	0.000682917	-0.000109766
16.9	0.000756931	-0.000403128
17	8.54906e-05	-0.000680493
17.1	0.000700223	0.00011853
17.2	0.000677553	-0.000213191
17.3	0.000174015	-0.000267633
17.4	0.000785617	0.000373546
17.5	0.000489821	-7.72926e-05
17.6	0.000325048	0.000235199
17.7	0.000788277	0.000508062
17.8	0.000286595	0.000161133
17.9	0.00056498	0.000712899
18	0.000564422	0.000502406
18.1	0.000291728	0.000637023
18.2	0.000658371	0.00089329
18.3	0.000274441	0.000662186
18.4	0.000512452	0.00108045
18.5	0.000388054	0.000861274
18.6	0.000326132	0.00112201
18.7	0.000451077	0.00110503
