# x		T		Y		Yeq		geff		heff		rho		s		H
# ======================================================================================================
30.4094	0.0328845	1.95962e-09	1.26141e-13	12.9835	12.7046	4.99501e-06	0.000198176	5.37646e-22
31.3799	0.0318675	1.95962e-09	5.04626e-14	12.8632	12.5907	4.36438e-06	0.000178737	5.02562e-22
32.3813	0.030882	1.95962e-09	1.95749e-14	12.7404	12.4767	3.81227e-06	0.000161189	4.697e-22
33.4147	0.029927	1.95962e-09	7.35408e-15	12.6193	12.365	3.33017e-06	0.000145378	4.38997e-22
34.481	0.0290015	1.95962e-09	2.67283e-15	12.502	12.2567	2.90964e-06	0.000131145	4.10343e-22
35.5814	0.0281046	1.95962e-09	9.38795e-16	12.3881	12.1518	2.54267e-06	0.000118329	3.83595e-22
36.7169	0.0272354	1.95962e-09	3.18317e-16	12.275	12.0501	2.22196e-06	0.000106785	3.58589e-22
37.8886	0.0263932	1.95962e-09	1.04075e-16	12.1654	11.9515	1.9421e-06	9.63857e-05	3.35246e-22
39.0977	0.0255769	1.95962e-09	3.27744e-17	12.0592	11.8559	1.69782e-06	8.70158e-05	3.13454e-22
40.3455	0.0247859	1.95962e-09	9.92738e-18	11.9573	11.7652	1.48468e-06	7.85837e-05	2.9312e-22
41.633	0.0240194	1.95962e-09	2.88862e-18	11.8599	11.6797	1.2987e-06	7.09965e-05	2.74146e-22
42.9616	0.0232766	1.95962e-09	8.06577e-19	11.7655	11.5969	1.13623e-06	6.4153e-05	2.56425e-22
44.3326	0.0225568	1.95962e-09	2.15839e-19	11.6739	11.5166	9.94267e-07	5.79791e-05	2.39872e-22
45.7474	0.0218592	1.95962e-09	5.52506e-20	11.5903	11.4446	8.70582e-07	5.24346e-05	2.24457e-22
47.2073	0.0211832	1.95962e-09	1.3515e-20	11.5109	11.3766	7.6252e-07	4.74353e-05	2.10065e-22
48.7138	0.0205281	1.95962e-09	3.15511e-21	11.4339	11.3107	6.67983e-07	4.29191e-05	1.96612e-22
50.2684	0.0198932	1.95962e-09	7.01857e-22	11.3602	11.2477	5.8531e-07	3.88417e-05	1.84044e-22
51.8726	0.019278	1.95962e-09	1.48443e-22	11.2975	11.1953	5.13343e-07	3.51834e-05	1.72358e-22
53.528	0.0186818	1.95962e-09	2.98264e-23	11.2366	11.1444	4.5029e-07	3.18737e-05	1.61426e-22
55.2362	0.0181041	1.95962e-09	5.68407e-24	11.1777	11.0951	3.95036e-07	2.88788e-05	1.51198e-22
56.9989	0.0175442	1.95962e-09	1.02527e-24	11.1252	11.0516	3.46754e-07	2.61784e-05	1.41657e-22
58.8179	0.0170016	1.95962e-09	1.74719e-25	11.0804	11.0149	3.04577e-07	2.37449e-05	1.32763e-22
60.6949	0.0164758	1.95962e-09	2.80932e-26	11.037	10.9794	2.6756e-07	2.15397e-05	1.24434e-22
62.6318	0.0159663	1.95962e-09	4.25425e-27	10.995	10.945	2.35067e-07	1.9541e-05	1.16634e-22
64.6306	0.0154725	1.95962e-09	6.05208e-28	10.962	10.9184	2.06689e-07	1.77403e-05	1.09367e-22
66.6931	0.0149941	1.95962e-09	8.0758e-29	10.9325	10.8947	1.81792e-07	1.61097e-05	1.02569e-22
68.8215	0.0145303	1.95962e-09	1.00894e-29	10.9039	10.8717	1.59906e-07	1.46299e-05	9.61967e-23
71.0177	0.014081	1.95962e-09	1.17761e-30	10.877	10.8501	1.40676e-07	1.32877e-05	9.02274e-23
73.2841	0.0136455	1.95962e-09	1.28066e-31	10.8586	10.8356	1.23855e-07	1.20765e-05	8.46614e-23
75.6228	0.0132235	1.95962e-09	1.29553e-32	10.8408	10.8215	1.09051e-07	1.0976e-05	7.94408e-23
78.0361	0.0128146	1.95962e-09	1.2163e-33	10.8236	10.8078	9.60211e-08	9.97625e-06	7.45438e-23
80.5264	0.0124183	1.95962e-09	1.05704e-34	10.8096	10.7968	8.45734e-08	9.06975e-06	6.99592e-23
83.0962	0.0120342	1.95962e-09	8.48228e-36	10.7996	10.7889	7.45176e-08	8.24802e-06	6.56686e-23
85.7481	0.0116621	1.95962e-09	6.27071e-37	10.7898	10.7813	6.56593e-08	7.5009e-06	6.16419e-23
88.4845	0.0113014	1.95962e-09	4.25959e-38	10.7804	10.7739	5.78555e-08	6.82161e-06	5.78629e-23
91.3083	0.0109519	1.95962e-09	2.6509e-39	10.7744	10.7691	5.09954e-08	6.20538e-06	5.43243e-23
94.2221	0.0106132	1.95962e-09	1.5075e-40	10.7695	10.7653	4.49534e-08	5.64527e-06	5.10046e-23
97.229	0.010285	1.95962e-09	7.8116e-42	10.7648	10.7616	3.96277e-08	5.13577e-06	4.78881e-23
100.332	0.00996693	1.95962e-09	3.67743e-43	10.7604	10.7582	3.49343e-08	4.67239e-06	4.49629e-23
103.534	0.00965869	1.95962e-09	1.56778e-44	10.7582	10.7564	3.08029e-08	4.25148e-06	4.22206e-23
106.838	0.00935999	1.95962e-09	6.03473e-46	10.7561	10.7547	2.71603e-08	3.86851e-06	3.96456e-23
110.247	0.00907053	1.95962e-09	2.09046e-47	10.754	10.7531	2.39486e-08	3.52005e-06	3.72278e-23
113.765	0.00879001	1.95962e-09	6.49476e-49	10.7525	10.7519	2.11177e-08	3.2031e-06	3.49584e-23
117.396	0.00851818	1.95962e-09	1.80347e-50	10.7517	10.7512	1.86226e-08	2.91483e-06	3.28283e-23
121.142	0.00825475	1.95962e-09	4.4601e-52	10.7509	10.7505	1.64224e-08	2.65251e-06	3.08281e-23
125.008	0.00799946	1.95962e-09	9.78727e-54	10.7501	10.7498	1.44821e-08	2.4138e-06	2.89497e-23
128.998	0.00775208	1.95962e-09	1.89843e-55	10.7496	10.7495	1.27716e-08	2.19664e-06	2.71863e-23
133.114	0.00751234	1.95962e-09	3.24219e-57	10.7493	10.7492	1.12631e-08	1.99902e-06	2.55304e-23
137.362	0.00728001	1.95962e-09	4.8555e-59	10.749	10.7489	9.93287e-09	1.81919e-06	2.39754e-23
141.746	0.00705487	1.95962e-09	6.3498e-61	10.7487	10.7486	8.75975e-09	1.65553e-06	2.25151e-23
146.269	0.0068367	1.95962e-09	7.21993e-63	10.7485	10.7484	7.72526e-09	1.50661e-06	2.11439e-23
150.937	0.00662527	1.95962e-09	7.10589e-65	10.7484	10.7483	6.81294e-09	1.37109e-06	1.98562e-23
155.754	0.00642038	1.95962e-09	6.02581e-67	10.7482	10.7481	6.00836e-09	1.24776e-06	1.86469e-23
160.725	0.00622182	1.95962e-09	4.38187e-69	10.748	10.7479	5.29881e-09	1.13552e-06	1.75113e-23
165.854	0.00602941	1.95962e-09	2.71906e-71	10.7479	10.7478	4.67305e-09	1.03338e-06	1.64448e-23
171.147	0.00584295	1.95962e-09	1.43251e-73	10.7477	10.7476	4.1212e-09	9.40428e-07	1.54433e-23
176.608	0.00566225	1.95962e-09	6.37417e-76	10.7476	10.7475	3.63451e-09	8.55837e-07	1.45028e-23
182.244	0.00548714	1.95962e-09	2.38265e-78	10.7474	10.7473	3.2053e-09	7.78852e-07	1.36195e-23
188.06	0.00531745	1.95962e-09	7.44025e-81	10.7473	10.7471	2.82676e-09	7.08791e-07	1.27901e-23
194.062	0.005153	1.95962e-09	1.92981e-83	10.7471	10.7469	2.49294e-09	6.45034e-07	1.20111e-23
200.255	0.00499364	1.95962e-09	4.13303e-86	10.747	10.7467	2.19853e-09	5.87011e-07	1.12796e-23
206.645	0.00483921	1.95962e-09	7.26436e-89	10.7467	10.7465	1.93889e-09	5.34205e-07	1.05927e-23
213.24	0.00468955	1.95962e-09	1.04126e-91	10.7465	10.7463	1.70991e-09	4.86149e-07	9.94752e-24
220.045	0.00454453	1.95962e-09	1.20928e-94	10.7463	10.746	1.50797e-09	4.42417e-07	9.34168e-24
227.067	0.00440398	1.95962e-09	1.13028e-97	10.7461	10.7458	1.32988e-09	4.02617e-07	8.77272e-24
234.313	0.00426779	1.95962e-09	8.44354e-101	10.7458	10.7455	1.17282e-09	3.66397e-07	8.23841e-24
241.791	0.0041358	1.95962e-09	5.00539e-104	10.7456	10.7452	1.03431e-09	3.33435e-07	7.73664e-24
249.507	0.0040079	1.95962e-09	2.33732e-107	10.7454	10.7449	9.12152e-10	3.03439e-07	7.26544e-24
